시도,시군구,읍면동,구분,행정기관코드,담당자
전북특별자치도,전주시완산구,효자5동,동,5211173000,
전북특별자치도,전주시덕진구,진북동,동,5211352500,
전북특별자치도,전주시덕진구,인후1동,동,5211354000,
전북특별자치도,전주시덕진구,인후2동,동,5211355000,
전북특별자치도,전주시덕진구,인후3동,동,5211356000,
전북특별자치도,전주시덕진구,덕진동,동,5211357000,
전북특별자치도,전주시덕진구,금암동,동,5211357500,
전북특별자치도,전주시덕진구,팔복동,동,5211360000,
전북특별자치도,전주시덕진구,우아1동,동,5211361100,
전북특별자치도,전주시덕진구,우아2동,동,5211361200,
전북특별자치도,전주시덕진구,호성동,동,5211362000,
전북특별자치도,전주시덕진구,송천1동,동,5211364100,
전북특별자치도,전주시덕진구,송천2동,동,5211364200,
전북특별자치도,전주시덕진구,송천3동,동,5211364300,
전북특별자치도,전주시덕진구,조촌동,동,5211365000,
전북특별자치도,전주시덕진구,여의동,동,5211366500,
전북특별자치도,전주시덕진구,혁신동,동,5211367000,
전북특별자치도,군산시,옥구읍,읍,5213025000,
전북특별자치도,군산시,옥산면,면,5213031000,
전북특별자치도,군산시,회현면,면,5213032000,
전북특별자치도,군산시,임피면,면,5213033000,
전북특별자치도,군산시,서수면,면,5213034000,
전북특별자치도,군산시,대야면,면,5213035000,
전북특별자치도,군산시,개정면,면,5213036000,
전북특별자치도,군산시,성산면,면,5213037000,
전북특별자치도,군산시,나포면,면,5213038000,
전북특별자치도,군산시,옥도면,면,5213039000,
전북특별자치도,군산시,옥서면,면,5213040000,
전북특별자치도,군산시,해신동,동,5213051500,
전북특별자치도,군산시,월명동,동,5213053000,
전북특별자치도,군산시,신풍동,동,5213055000,
전북특별자치도,군산시,삼학동,동,5213056000,
전북특별자치도,군산시,중앙동,동,5213060500,
전북특별자치도,군산시,흥남동,동,5213064000,
전북특별자치도,군산시,조촌동,동,5213065000,
전북특별자치도,군산시,경암동,동,5213066000,
전북특별자치도,군산시,구암동,동,5213067000,
전북특별자치도,군산시,개정동,동,5213068000,
전북특별자치도,군산시,수송동,동,5213069000,
전북특별자치도,군산시,나운1동,동,5213070100,
전북특별자치도,군산시,나운2동,동,5213070200,
전북특별자치도,군산시,나운3동,동,5213070300,
전북특별자치도,군산시,소룡동,동,5213071000,
전북특별자치도,군산시,미성동,동,5213072000,
전북특별자치도,익산시,함열읍,읍,5214025000,
전북특별자치도,익산시,오산면,면,5214031000,
전북특별자치도,익산시,황등면,면,5214032000,
전북특별자치도,익산시,함라면,면,5214033000,
전북특별자치도,익산시,웅포면,면,5214034000,
전북특별자치도,익산시,성당면,면,5214035000,
전북특별자치도,익산시,용안면,면,5214036000,
전북특별자치도,익산시,낭산면,면,5214037000,
전북특별자치도,익산시,망성면,면,5214038000,
전북특별자치도,익산시,여산면,면,5214039000,
전북특별자치도,익산시,금마면,면,5214040000,
전북특별자치도,익산시,왕궁면,면,5214041000,
전북특별자치도,익산시,춘포면,면,5214042000,
전북특별자치도,익산시,삼기면,면,5214043000,
전북특별자치도,익산시,용동면,면,5214044000,
전북특별자치도,익산시,중앙동,동,5214052000,
전북특별자치도,익산시,평화동,동,5214053000,
전북특별자치도,익산시,인화동,동,5214056000,
전북특별자치도,익산시,동산동,동,5214057000,
전북특별자치도,익산시,마동,동,5214058000,
전북특별자치도,익산시,남중동,동,5214059500,
전북특별자치도,익산시,모현동,동,5214061000,
전북특별자치도,익산시,송학동,동,5214062000,
전북특별자치도,익산시,영등1동,동,5214064600,
전북특별자치도,익산시,영등2동,동,5214064700,
전북특별자치도,익산시,어양동,동,5214065200,
전북특별자치도,익산시,신동,동,5214065600,
전북특별자치도,익산시,팔봉동,동,5214067000,
전북특별자치도,익산시,삼성동,동,5214069000,
전북특별자치도,정읍시,신태인읍,읍,5218025000,
전북특별자치도,정읍시,북면,면,5218031000,
전북특별자치도,정읍시,입암면,면,5218032000,
전북특별자치도,정읍시,소성면,면,5218033000,
전북특별자치도,정읍시,고부면,면,5218034000,
전북특별자치도,정읍시,영원면,면,5218035000,
전북특별자치도,정읍시,덕천면,면,5218036000,
전북특별자치도,정읍시,이평면,면,5218037000,
전북특별자치도,정읍시,정우면,면,5218038000,
전북특별자치도,정읍시,태인면,면,5218039000,
전북특별자치도,정읍시,감곡면,면,5218040000,
전북특별자치도,정읍시,옹동면,면,5218041000,
전북특별자치도,정읍시,칠보면,면,5218042000,
전북특별자치도,정읍시,산내면,면,5218043000,
전북특별자치도,정읍시,산외면,면,5218044000,
전북특별자치도,정읍시,수성동,동,5218051000,
전북특별자치도,정읍시,장명동,동,5218052000,
전북특별자치도,정읍시,내장상동,동,5218053500,
전북특별자치도,정읍시,시기동,동,5218054500,
전북특별자치도,정읍시,초산동,동,5218056500,
전북특별자치도,정읍시,연지동,동,5218057000,
전북특별자치도,정읍시,농소동,동,5218058000,
전북특별자치도,정읍시,상교동,동,5218059500,
전북특별자치도,남원시,운봉읍,읍,5219025000,
전북특별자치도,남원시,주천면,면,5219031000,
전북특별자치도,남원시,수지면,면,5219032000,
전북특별자치도,남원시,송동면,면,5219033000,
전북특별자치도,남원시,주생면,면,5219034000,
전북특별자치도,남원시,금지면,면,5219035000,
전북특별자치도,남원시,대강면,면,5219036000,
전북특별자치도,남원시,대산면,면,5219037000,
전북특별자치도,남원시,사매면,면,5219038000,
전북특별자치도,남원시,덕과면,면,5219039000,
전북특별자치도,남원시,보절면,면,5219040000,
전북특별자치도,남원시,산동면,면,5219041000,
전북특별자치도,남원시,이백면,면,5219042000,
전북특별자치도,남원시,아영면,면,5219045000,
전북특별자치도,남원시,산내면,면,5219046000,
전북특별자치도,남원시,인월면,면,5219047000,
전북특별자치도,남원시,동충동,동,5219051000,
전북특별자치도,남원시,죽항동,동,5219052000,
전북특별자치도,남원시,노암동,동,5219054000,
전북특별자치도,남원시,금동,동,5219055000,
전북특별자치도,남원시,왕정동,동,5219056000,
전북특별자치도,남원시,향교동,동,5219057000,
전북특별자치도,남원시,도통동,동,5219059000,
전북특별자치도,김제시,만경읍,읍,5221025000,
전북특별자치도,김제시,죽산면,면,5221032000,
전북특별자치도,김제시,백산면,면,5221033000,
전북특별자치도,김제시,용지면,면,5221034000,
전북특별자치도,김제시,백구면,면,5221035000,
전북특별자치도,김제시,부량면,면,5221036000,
전북특별자치도,김제시,공덕면,면,5221038000,
전북특별자치도,김제시,청하면,면,5221039000,
전북특별자치도,김제시,성덕면,면,5221040000,
전북특별자치도,김제시,진봉면,면,5221041000,
전북특별자치도,김제시,금구면,면,5221042000,
전북특별자치도,김제시,봉남면,면,5221043000,
전북특별자치도,김제시,황산면,면,5221044000,
전북특별자치도,김제시,금산면,면,5221045000,
전북특별자치도,김제시,광활면,면,5221046000,
전북특별자치도,김제시,요촌동,동,5221051000,
전북특별자치도,김제시,신풍동,동,5221052000,
전북특별자치도,김제시,검산동,동,5221054000,
전북특별자치도,김제시,교월동,동,5221058000,
전북특별자치도,완주군,삼례읍,읍,5271025000,
전북특별자치도,완주군,봉동읍,읍,5271025300,
전북특별자치도,완주군,용진읍,읍,5271025600,
전북특별자치도,완주군,상관면,면,5271032000,
전북특별자치도,완주군,이서면,면,5271033000,
전북특별자치도,완주군,소양면,면,5271034000,
전북특별자치도,완주군,구이면,면,5271035000,
전북특별자치도,완주군,고산면,면,5271036000,
전북특별자치도,완주군,비봉면,면,5271037000,
전북특별자치도,완주군,운주면,면,5271038000,
전북특별자치도,완주군,화산면,면,5271039000,
전북특별자치도,완주군,동상면,면,5271040000,
전북특별자치도,완주군,경천면,면,5271041000,
전북특별자치도,진안군,진안읍,읍,5272025000,
전북특별자치도,진안군,용담면,면,5272031000,
전북특별자치도,진안군,안천면,면,5272032000,
전북특별자치도,진안군,동향면,면,5272033000,
전북특별자치도,진안군,상전면,면,5272034000,
전북특별자치도,진안군,백운면,면,5272035000,
전북특별자치도,진안군,성수면,면,5272036000,
전북특별자치도,진안군,마령면,면,5272037000,
전북특별자치도,진안군,부귀면,면,5272038000,
전북특별자치도,진안군,정천면,면,5272039000,
전북특별자치도,진안군,주천면,면,5272040000,
전북특별자치도,무주군,무주읍,읍,5273025000,
전북특별자치도,무주군,무풍면,면,5273031000,
전북특별자치도,무주군,설천면,면,5273032000,
전북특별자치도,무주군,적상면,면,5273033000,
전북특별자치도,무주군,안성면,면,5273034000,
전북특별자치도,무주군,부남면,면,5273035000,
전북특별자치도,장수군,장수읍,읍,5274025000,
전북특별자치도,장수군,산서면,면,5274031000,
전북특별자치도,장수군,번암면,면,5274032000,
전북특별자치도,장수군,장계면,면,5274033500,
전북특별자치도,장수군,천천면,면,5274034000,
전북특별자치도,장수군,계남면,면,5274035000,
전북특별자치도,장수군,계북면,면,5274036000,
전북특별자치도,임실군,임실읍,읍,5275025000,
전북특별자치도,임실군,청웅면,면,5275031000,
전북특별자치도,임실군,운암면,면,5275032000,
전북특별자치도,임실군,신평면,면,5275033000,
전북특별자치도,임실군,성수면,면,5275034000,
전북특별자치도,임실군,오수면,면,5275035500,
전북특별자치도,임실군,신덕면,면,5275036000,
전북특별자치도,임실군,삼계면,면,5275037000,
전북특별자치도,임실군,관촌면,면,5275038000,
전북특별자치도,임실군,강진면,면,5275039000,
전북특별자치도,임실군,덕치면,면,5275040000,
전북특별자치도,임실군,지사면,면,5275041000,
전북특별자치도,순창군,순창읍,읍,5277025000,
전북특별자치도,순창군,인계면,면,5277031000,
전북특별자치도,순창군,동계면,면,5277032000,
전북특별자치도,순창군,풍산면,면,5277033000,
전북특별자치도,순창군,금과면,면,5277034000,
전북특별자치도,순창군,팔덕면,면,5277035000,
전북특별자치도,순창군,쌍치면,면,5277036000,
전북특별자치도,순창군,복흥면,면,5277037000,
전북특별자치도,순창군,적성면,면,5277038000,
전북특별자치도,순창군,유등면,면,5277039000,
전북특별자치도,순창군,구림면,면,5277040000,
전북특별자치도,고창군,고창읍,읍,5279025000,
전북특별자치도,고창군,고수면,면,5279031000,
전북특별자치도,고창군,아산면,면,5279032000,
전북특별자치도,고창군,무장면,면,5279033000,
전북특별자치도,고창군,공음면,면,5279034000,
전북특별자치도,고창군,상하면,면,5279035000,
전북특별자치도,고창군,해리면,면,5279036000,
전북특별자치도,고창군,성송면,면,5279037000,
전북특별자치도,고창군,대산면,면,5279038000,
전북특별자치도,고창군,심원면,면,5279039000,
전북특별자치도,고창군,흥덕면,면,5279040000,
전북특별자치도,고창군,성내면,면,5279041000,
전북특별자치도,고창군,신림면,면,5279042000,
전북특별자치도,고창군,부안면,면,5279043000,
전북특별자치도,부안군,부안읍,읍,5280025000,
전북특별자치도,부안군,주산면,면,5280031000,
전북특별자치도,부안군,동진면,면,5280032000,
전북특별자치도,부안군,행안면,면,5280033000,
전북특별자치도,부안군,계화면,면,5280034000,
